CV12 9AA,52.48702,-1.46777
CV12 9AB,52.48765,-1.46467
CV12 9AD,52.48788,-1.46552
CV12 9AE,52.48872,-1.461
CV12 9AF,52.48924,-1.46107
CV12 9AG,52.48729,-1.46441
CV12 9AH,52.48808,-1.4625
CV12 9AJ,52.4863,-1.46417
CV12 9AL,52.48901,-1.45959
CV12 9AN,52.48705,-1.46094
CV12 9AP,52.48618,-1.46165
CV12 9AQ,52.48811,-1.46053
CV12 9AR,52.48421,-1.46271
CV12 9AS,52.47703,-1.46425
CV12 9AT,52.48428,-1.46392
CV12 9AU,52.47806,-1.46383
CV12 9AW,52.4878,-1.4601
CV12 9AX,52.48213,-1.46296
CV12 9AY,52.4863,-1.46522
CV12 9AZ,52.49685,-1.4358
CV12 9BG,52.48482,-1.4636
CV12 9BH,52.48281,-1.4662
CV12 9BJ,52.48398,-1.46473
CV12 9BL,52.48357,-1.46616
CV12 9BN,52.48557,-1.46565
CV12 9BP,52.4838,-1.46639
CV12 9BQ,52.48646,-1.46299
CV12 9BS,52.48329,-1.46786
CV12 9BT,52.4854,-1.4682
CV12 9BU,52.48546,-1.46776
CV12 9BW,52.48699,-1.46625
CV12 9BX,52.4854,-1.46666
CV12 9BY,52.48288,-1.46028
CV12 9BZ,52.48401,-1.46084
CV12 9DA,52.48286,-1.4627
CV12 9DB,52.48323,-1.46197
CV12 9DD,52.47845,-1.46673
CV12 9DG,52.47839,-1.46501
CV12 9DH,52.47899,-1.46566
CV12 9DJ,52.47931,-1.46577
CV12 9DL,52.47968,-1.46435
CV12 9DN,52.47816,-1.46414
CV12 9DP,52.48036,-1.46396
CV12 9DQ,52.47927,-1.46627
CV12 9DR,52.47892,-1.46316
CV12 9DS,52.4796,-1.46341
CV12 9DT,52.47847,-1.46251
CV12 9DU,52.48,-1.46214
CV12 9DW,52.47792,-1.46549
CV12 9DX,52.47996,-1.4625
CV12 9DY,52.48202,-1.46341
CV12 9DZ,52.4819,-1.46379
CV12 9EA,52.47965,-1.45936
CV12 9EB,52.47876,-1.46152
CV12 9ED,52.47821,-1.45945
CV12 9EE,52.47792,-1.45699
CV12 9EF,52.47719,-1.4571
CV12 9EG,52.47755,-1.4577
CV12 9EH,52.47783,-1.45947
CV12 9EJ,52.4776,-1.46182
CV12 9EL,52.47637,-1.46167
CV12 9EN,52.47699,-1.46252
CV12 9EP,52.47577,-1.46236
CV12 9EQ,52.47725,-1.45919
CV12 9ER,52.47665,-1.45833
CV12 9ES,52.47603,-1.45888
CV12 9ET,52.4757,-1.4605
CV12 9EU,52.47595,-1.46265
CV12 9EW,52.47672,-1.46011
CV12 9EX,52.47647,-1.46276
CV12 9EY,52.47529,-1.46084
CV12 9EZ,52.47565,-1.46362
CV12 9HA,52.47452,-1.46225
CV12 9HB,52.474,-1.46341
CV12 9HD,52.47385,-1.46454
CV12 9HE,52.47494,-1.46262
CV12 9HF,52.47481,-1.46527
CV12 9HG,52.47522,-1.46676
CV12 9HH,52.4718,-1.46689
CV12 9HJ,52.46741,-1.45344
CV12 9HL,52.47242,-1.46496
CV12 9HN,52.47371,-1.46606
CV12 9HP,52.47658,-1.46492
CV12 9HQ,52.47466,-1.46567
CV12 9HR,52.47642,-1.46391
CV12 9HS,52.47597,-1.46631
CV12 9HT,52.47969,-1.47041
CV12 9HW,52.47659,-1.46607
CV12 9JA,52.47987,-1.449
CV12 9JB,52.47645,-1.42314
CV12 9JD,52.47624,-1.4236
CV12 9JE,52.47671,-1.41935
CV12 9JF,52.47712,-1.41916
CV12 9JG,52.47597,-1.4173
CV12 9JH,52.47579,-1.42248
CV12 9JJ,52.47673,-1.42121
CV12 9JL,52.47489,-1.41513
CV12 9JN,52.47581,-1.41471
CV12 9JP,52.47232,-1.41652
CV12 9JQ,52.47603,-1.41646
CV12 9JR,52.47675,-1.41528
CV12 9JS,52.47716,-1.4167
CV12 9JT,52.47699,-1.41589
CV12 9JU,52.47754,-1.41341
CV12 9JW,52.47392,-1.40057
CV12 9JX,52.48075,-1.40541
CV12 9JY,52.47652,-1.41341
CV12 9JZ,52.47896,-1.41446
CV12 9LA,52.47764,-1.41579
CV12 9LB,52.47827,-1.41402
CV12 9LD,52.4773,-1.41588
CV12 9LG,52.47777,-1.44134
CV12 9LH,52.47837,-1.43777
CV12 9LJ,52.47802,-1.43521
CV12 9LL,52.47733,-1.43298
CV12 9LN,52.47691,-1.432
CV12 9LP,52.47609,-1.43121
CV12 9LQ,52.47776,-1.43836
CV12 9LR,52.47637,-1.43058
CV12 9LS,52.47704,-1.43014
CV12 9LT,52.47765,-1.43041
CV12 9LU,52.47759,-1.42979
CV12 9LW,52.47582,-1.43141
CV12 9LX,52.47615,-1.42816
CV12 9LY,52.47469,-1.42855
CV12 9LZ,52.47255,-1.43171
CV12 9NA,52.4763,-1.42684
CV12 9NB,52.46959,-1.43679
CV12 9ND,52.47481,-1.42967
CV12 9NE,52.47521,-1.42756
CV12 9NF,52.47468,-1.42659
CV12 9NG,52.47605,-1.42469
CV12 9NH,52.4756,-1.4253
CV12 9NJ,52.47278,-1.43268
CV12 9NL,52.47651,-1.42614
CV12 9NN,52.47588,-1.42366
CV12 9NP,52.47565,-1.42375
CV12 9NQ,52.47569,-1.42413
CV12 9NR,52.47689,-1.42839
CV12 9NS,52.4777,-1.43991
CV12 9NT,52.47678,-1.42704
CV12 9NU,52.47424,-1.4464
CV12 9NW,52.47504,-1.42578
CV12 9NX,52.4873,-1.43117
CV12 9NZ,52.47774,-1.46629
CV12 9PA,52.4801,-1.43069
CV12 9PB,52.47973,-1.43059
CV12 9PD,52.47976,-1.42816
CV12 9PE,52.47871,-1.42962
CV12 9PF,52.47931,-1.42488
CV12 9PG,52.47994,-1.42486
CV12 9PH,52.48061,-1.428
CV12 9PJ,52.48049,-1.42524
CV12 9PL,52.48133,-1.42649
CV12 9PN,52.47867,-1.43268
CV12 9PP,52.48203,-1.42639
CV12 9PQ,52.47996,-1.42614
CV12 9PR,52.48103,-1.42772
CV12 9PS,52.48099,-1.42922
CV12 9PT,52.4813,-1.43079
CV12 9PU,52.4789,-1.43433
CV12 9PW,52.48671,-1.43013
CV12 9PX,52.4791,-1.43412
CV12 9PY,52.47859,-1.42517
CV12 9PZ,52.47818,-1.42624
CV12 9QA,52.47858,-1.43311
CV12 9QB,52.47961,-1.43455
CV12 9QD,52.4793,-1.43619
CV12 9QE,52.47959,-1.43704
CV12 9QF,52.4802,-1.43671
CV12 9QG,52.48031,-1.43737
CV12 9QH,52.48229,-1.42741
CV12 9QJ,52.4823,-1.42657
CV12 9QL,52.48202,-1.4255
CV12 9QN,52.47989,-1.42352
CV12 9QP,52.47869,-1.42156
CV12 9QQ,52.47926,-1.43796
CV12 9QR,52.48046,-1.42321
CV12 9QS,52.48037,-1.4217
CV12 9QT,52.48091,-1.42027
CV12 9QU,52.47926,-1.42032
CV12 9QW,52.47807,-1.42178
CV12 9QX,52.47538,-1.42229
CV12 9QY,52.47908,-1.42072
CV12 9QZ,52.47744,-1.41894
CV12 9RA,52.47458,-1.42194
CV12 9RB,52.47598,-1.41919
CV12 9RD,52.47525,-1.42014
CV12 9RE,52.47494,-1.41924
CV12 9RF,52.47497,-1.41808
CV12 9RG,52.47486,-1.41759
CV12 9RH,52.47441,-1.42328
CV12 9RJ,52.47445,-1.42481
CV12 9RL,52.47539,-1.41918
CV12 9RP,52.48442,-1.4289
CV12 9RQ,52.47398,-1.4219
CV12 9RR,52.49081,-1.43123
CV12 9RS,52.47879,-1.4314
CV12 9RT,52.48071,-1.43212
CV12 9RU,52.48169,-1.43581
CV12 9RX,52.48256,-1.42877
CV12 9RY,52.48462,-1.42495
CV12 9RZ,52.48604,-1.42842
CV12 9SA,52.49337,-1.4332
CV12 9SB,52.4957,-1.43326
CV12 9SD,52.49182,-1.44732
CV12 9SE,52.49683,-1.43121
CV12 9SF,52.49642,-1.428
CV12 9SG,52.49205,-1.44594
CV12 9SH,52.48561,-1.4646
CV12 9SJ,52.48566,-1.46514
CV12 9SL,52.47566,-1.43185
CV12 9SN,52.49112,-1.44878
CV12 9SP,52.4788,-1.4157
CV12 9SR,52.48151,-1.43048
CV12 9SS,52.4799,-1.46621
CV12 9ST,52.48088,-1.46562
CV12 9SU,52.48136,-1.43159
CV12 9SX,52.48136,-1.43159
CV12 9WY,52.47969,-1.47041
CV12 9YA,52.47969,-1.47041
CV12 9YD,52.41222,-1.51078
CV12 9YR,52.41222,-1.51078
CV12 9YS,52.47969,-1.47041
CV12 9YT,52.47991,-1.43916
CV12 9YU,52.41222,-1.51078
CV12 9YX,52.47969,-1.47041
CV12 9YZ,52.41222,-1.51078
CV12 9ZA,52.41222,-1.51078
CV12 9ZB,52.47969,-1.47041
CV12 9ZD,52.48226,-1.44587
CV12 9ZE,52.47969,-1.47041
CV12 9ZF,52.47969,-1.47041
CV12 9ZG,52.47969,-1.47041
CV12 9ZH,52.41222,-1.51078
CV12 9ZJ,52.47969,-1.47041
CV12 9ZL,52.47969,-1.47041
CV12 9ZP,52.41222,-1.51078
CV12 9ZQ,52.47969,-1.47041
CV12 9ZR,52.47969,-1.47041
CV12 9ZS,52.47969,-1.47041
CV12 9ZT,52.47969,-1.47041
CV12 9ZU,52.41222,-1.51078
CV12 9ZW,52.47969,-1.47041
CV12 9ZX,52.41222,-1.51078
CV12 9ZY,52.41222,-1.51078
CV12 9ZZ,52.4799,-1.43916
