DN55 1AA,53.51292,-1.12572
DN55 1AB,53.51292,-1.12572
DN55 1AP,53.51292,-1.12572
DN55 1BA,53.51292,-1.12572
DN55 1BD,53.51292,-1.12572
DN55 1DA,53.51292,-1.12572
DN55 1DB,53.51292,-1.12572
DN55 1DD,53.51292,-1.12572
DN55 1DJ,53.51292,-1.12572
DN55 1DL,53.51293,-1.12563
DN55 1DR,53.51292,-1.12572
DN55 1EE,53.51292,-1.12572
DN55 1EG,53.51292,-1.12572
DN55 1EH,53.51292,-1.12572
DN55 1ES,53.51292,-1.12572
DN55 1ET,53.51292,-1.12572
DN55 1EY,53.51292,-1.12572
DN55 1FE,53.51292,-1.12572
DN55 1FP,53.51292,-1.12572
DN55 1FR,53.51292,-1.12572
DN55 1GA,53.51292,-1.12572
DN55 1GD,53.51292,-1.12572
DN55 1GF,53.51292,-1.12572
DN55 1GG,53.51292,-1.12572
DN55 1HD,53.51292,-1.12572
DN55 1HS,53.51292,-1.12572
DN55 1HX,53.51292,-1.12572
DN55 1LA,53.51292,-1.12572
DN55 1LB,53.51292,-1.12572
DN55 1LD,53.51292,-1.12572
DN55 1LH,53.51292,-1.12572
DN55 1ND,53.51292,-1.12572
DN55 1NF,53.51292,-1.12572
DN55 1NN,53.51292,-1.12572
DN55 1NP,53.51292,-1.12572
DN55 1NT,53.51292,-1.12572
DN55 1NU,53.51292,-1.12572
DN55 1PF,53.51292,-1.12572
DN55 1PT,53.51292,-1.12572
DN55 1PW,53.51292,-1.12572
DN55 1RA,53.51292,-1.12572
DN55 1RE,53.51292,-1.12572
DN55 1RG,53.51292,-1.12572
DN55 1RJ,53.51292,-1.12572
DN55 1RS,53.51292,-1.12572
DN55 1RY,53.51292,-1.12572
DN55 1SG,53.51292,-1.12572
DN55 1SH,53.51292,-1.12572
DN55 1SL,53.51292,-1.12572
DN55 1SP,53.51292,-1.12572
DN55 1SZ,53.51292,-1.12572
DN55 1TE,53.51292,-1.12572
DN55 1TP,53.51292,-1.12572
DN55 1TS,53.51292,-1.12572
DN55 1UN,53.51292,-1.12572
DN55 1US,53.51292,-1.12572
DN55 1WG,53.51292,-1.12572
DN55 1WH,53.51292,-1.12572
DN55 1WP,53.51292,-1.12572
DN55 1WW,53.51292,-1.12572
